          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
         
node   1 sent_total   1839  recv_total   1816

node   2  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4)
          (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3)
          (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2)
          (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4)
          (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3)
          (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   8,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2)
          (   0,    4) (   8,    2) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   6,    3) (   0,    2) (   0,    4)
          (   9,    3) (   0,    2) (   0,    4) (   7,    3) (   0,    2) (   0,    3) (   9,    3) (   0,    1) (   0,    4) (   8,    3)
          (   0,    2) (   0,    4) (   8,    3) (   0,    2) (   0,    4) (   9,    2) (   0,    2) (   0,    4) (   6,    3) (   0,    2)
          (   0,    3) (   8,    2) (   0,    2) (   0,    4) (   8,    3) (   0,    2) (   0,    2) (   8,    3) (   0,    2) (   0,    4)
          (   6,    3) (   0,    2) (   0,    3) (   8,    2) (   0,    2) (   0,    3) (   9,    3) (   0,    2) (   0,    3) (   9,    3)
          (   0,    1) (   0,    3) (   9,    3) (   0,    2) (   0,    3) (   8,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   6,    3) (   0,    2) (   0,    1) (   8,    3) (   0,    2) (   0,    3) (   7,    2) (   0,    2) (   0,    2)
          (   8,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    2) (   8,    2) (   0,    2) (   0,    3) (   8,    2)
          (   0,    2) (   0,    3) (   7,    2) (   0,    2) (   0,    3) (   5,    3) (   0,    1) (   0,    3) (   6,    1) (   0,    2)
          (   0,    3) (   7,    3) (   0,    2) (   0,    2) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   7,    2) (   0,    2) (   0,    2) (   8,    2) (   0,    1) (   0,    3) (   8,    3) (   0,    1) (   0,    3) (   7,    2)
          (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    2) (   0,    2)
          (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    3)
          (   0,    1) (   0,    2) (   8,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   6,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    2) (   7,    3) (   0,    0) (   0,    2) (   4,    2) (   0,    2) (   0,    3)
          (   7,    2) (   0,    1) (   0,    3) (   8,    3) (   0,    2) (   0,    2) (   8,    3) (   0,    2) (   0,    3) (   6,    3)
          (   0,    2) (   0,    2) (   6,    3) (   0,    2) (   0,    2) (   7,    3) (   0,    2) (   0,    2) (   8,    3) (   0,    2)
          (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   6,    3) (   0,    2) (   0,    1) (   8,    3) (   0,    2) (   0,    3)
          (   7,    3) (   0,    1) (   0,    3) (   6,    2) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   7,    2)
          (   0,    2) (   0,    3) (   6,    3) (   0,    2) (   0,    2) (   6,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    1)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   6,    2) (   0,    1) (   0,    2) (   7,    3) (   0,    2) (   0,    3)
          (   6,    3) (   0,    2) (   0,    3) (   7,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    2) (   6,    2)
          (   0,    1) (   0,    3) (   6,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    1) (   0,    3) (   7,    3) (   0,    2)
          (   0,    2) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3)
         
node   2 sent_total   1819  recv_total   1826

node   3  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4)
          (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3)
          (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2)
          (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4)
          (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3)
          (   0,    2) (   0,    4) (   9,    3) (   0,    2) (   0,    4) (   9,    3) (   0,    1) (   0,    4) (   7,    3) (   0,    2)
          (   0,    4) (   9,    2) (   0,    2) (   0,    4) (   7,    2) (   0,    1) (   0,    4) (   9,    3) (   0,    2) (   0,    4)
          (   9,    2) (   0,    2) (   0,    4) (   9,    3) (   0,    1) (   0,    4) (   8,    3) (   0,    2) (   0,    4) (   9,    3)
          (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    4) (   9,    0) (   0,    2) (   0,    4) (   7,    3) (   0,    1)
          (   0,    4) (   6,    2) (   0,    2) (   0,    4) (   9,    3) (   0,    1) (   0,    4) (   8,    3) (   0,    1) (   0,    4)
          (   8,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   9,    3) (   0,    2) (   0,    2) (   8,    3)
          (   0,    2) (   0,    3) (   6,    2) (   0,    2) (   0,    3) (   9,    3) (   0,    2) (   0,    1) (   9,    3) (   0,    2)
          (   0,    2) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    2) (   0,    2) (   0,    3)
          (   8,    3) (   0,    2) (   0,    3) (   8,    2) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    2) (   8,    3)
          (   0,    2) (   0,    1) (   7,    2) (   0,    2) (   0,    2) (   7,    3) (   0,    2) (   0,    3) (   7,    2) (   0,    1)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    2) (   8,    3) (   0,    2) (   0,    3)
          (   7,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   7,    3) (   0,    2) (   0,    3) (   7,    2)
          (   0,    1) (   0,    3) (   8,    2) (   0,    1) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2)
          (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    3) (   0,    2) (   0,    3) (   8,    2) (   0,    2) (   0,    1)
          (   5,    3) (   0,    2) (   0,    3) (   6,    3) (   0,    2) (   0,    3) (   6,    3) (   0,    2) (   0,    3) (   7,    3)
